"fit_id","age_band","pfpr_pct","log_hazard_ratio","standard_error","lower_95","upper_95","pfpr_min","pfpr_p025","pfpr_p975","pfpr_max","within_observed_support","within_central_support","reference_within_observed_support","series"
"map_matched_age_1","<1",0,-0.0530233763195526,0.0284724901758928,-0.108829457064303,0.00278270442519734,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,FALSE,FALSE,TRUE,"map_matched"
"map_matched_age_1","<1",0.0164865959077473,-0.052974209775008,0.0284437650281646,-0.108723989230211,0.0027755696801945,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,FALSE,TRUE,"map_matched"
"map_matched_age_1","<1",0.5,-0.0515323635006955,0.0276018728724401,-0.105632034330678,0.00256730732928703,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,FALSE,TRUE,"map_matched"
"map_matched_age_1","<1",1,-0.0500419525168454,0.026732838359388,-0.102438315701246,0.00235441066755519,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,FALSE,TRUE,"map_matched"
"map_matched_age_1","<1",1.5,-0.0485527657165115,0.0258660645294717,-0.099250252194276,0.00214472076125308,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,FALSE,TRUE,"map_matched"
"map_matched_age_1","<1",1.78413863017667,-0.0477072776436426,0.0253747609107,-0.0974418090286146,0.00202725374132939,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",2,-0.0470654254519216,0.0250022240731939,-0.0960697846353817,0.0019389337315384,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",2.5,-0.0455805540753037,0.0241419835639967,-0.0928988418607373,0.00173773371012986,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",3,-0.0440987739388855,0.0232860024766167,-0.0897393387930542,0.00154179091528313,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",3.5,-0.0426207073948949,0.022434932125962,-0.0865931743617805,0.00135175957199067,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",4,-0.0411469767955596,0.0215894145165813,-0.083462229248059,0.00116827565693972,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",4.5,-0.0396782044931075,0.0207500810918648,-0.0803483634331627,0.000991954446947552,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",5,-0.0382150128397665,0.0199175513711261,-0.0772534135271737,0.000823387847640661,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",5.5,-0.0367580241877643,0.0190924314616455,-0.0741791898525894,0.000663141477060897,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",6,-0.0353078608893287,0.018275312431643,-0.071127473255349,0.00051175147669158,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",6.5,-0.0338651452966876,0.0174667685289883,-0.0681000116135047,0.000369721020129485,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",7,-0.0324304997620689,0.016667355229285,-0.0650985160114674,0.000237516487329739,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",7.5,-0.0310045466377002,0.0158776070958104,-0.0621246565454887,0.000115563270088291,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",8,-0.0295879082758095,0.0150980354327028,-0.059180057723907,4.24117228804352e-06,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",8.5,-0.0281812070286246,0.0143291257118187,-0.0562662934237893,-9.61206334598383e-05,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",9,-0.0267850652483732,0.0135713347529245,-0.0533848813641052,-0.000185249132641258,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",9.5,-0.0254001052872833,0.0128250876364276,-0.0505372770546814,-0.000262933519885163,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",10,-0.0240269494975826,0.0120907743278374,-0.0477248671801439,-0.000329031815021287,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",10.5,-0.0226662202314989,0.0113687459937194,-0.0449489623791889,-0.000383478083809001,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",11,-0.0213185398412602,0.0106593109902787,-0.0422107893822064,-0.000426290300314013,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",11.5,-0.0199845306790941,0.00996273050809873,-0.0395114824749676,-0.000457578883220636,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",12,-0.0186648150972286,0.00927921386024856,-0.0368520742633158,-0.000477555931141436,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",12.5,-0.0173600154478914,0.00860891340626089,-0.0342334857241628,-0.000486545171620084,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",13,-0.0160707540833104,0.00795191911171089,-0.0316565155422638,-0.000484992624357068,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",13.5,-0.0147976533557134,0.00730825275264644,-0.0291218287509004,-0.000473477960526386,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",14,-0.0135413356173282,0.00667786178628578,-0.0266299447184483,-0.000452726516208072,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",14.5,-0.0123024232203826,0.00606061292452217,-0.0241812245524461,-0.000423621888319195,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",15,-0.0110815385171045,0.00545628546509457,-0.0217758580286899,-0.000387219005519168,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",15.5,-0.0098793038597217,0.00486456445690978,-0.0194138501952649,-0.000344757524178523,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",16,-0.00869634160046198,0.0042850338008678,-0.0170950078501629,-0.000297675350761082,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",16.5,-0.00753327409155318,0.00371716941540556,-0.0148189261457481,-0.000247622037358286,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",17,-0.00639072368522312,0.00316033262657335,-0.0125849756333069,-0.000196471737139352,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",17.5,-0.00526931273369963,0.00261376397636731,-0.0103922901273796,-0.000146335340019703,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",18,-0.00416966358921055,0.00207657768555973,-0.00823975585290763,-9.95713255134692e-05,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",18.5,-0.00309239860398366,0.00154775708952171,-0.00612600249944622,-5.87947085211068e-05,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",19,-0.00203813277023811,0.00102615405805535,-0.0040493947240266,-2.68708164496288e-05,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",19.5,-0.00100727406062081,0.000510586514219922,-0.00200802362849186,-6.52449274976584e-06,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",20,0,0,0,0,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",20.5,0.00098352394929582,0.000506532193555012,-9.27915007200436e-06,0.00197632704866364,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",21,0.00194313232493815,0.00100981220800406,-3.60996027498031e-05,0.0039223642526261,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",21.5,0.0028786596645985,0.0015105197173305,-8.19589813692749e-05,0.00583927831056627,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",22,0.00378994050594836,0.00200921499466679,-0.000148120883598545,0.00772800189549526,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",22.5,0.00467680938665923,0.00250634280995093,-0.000235622520844597,0.00958924129416305,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",23,0.00553910084440261,0.0030022370201898,-0.000345283715169389,0.0114234854039746,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",23.5,0.00637664941685001,0.00349712571714806,-0.000477716988760191,0.0132310158224602,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
"map_matched_age_1","<1",24,0.00718928964167292,0.00399113680481719,-0.000633338495768767,0.0150119177791146,0.0164865959077473,1.78413863017667,73.7415162940535,94.7588284788529,TRUE,TRUE,TRUE,"map_matched"
