"fit_id","age_band","pfpr_pct","log_hazard_ratio","standard_error","lower_95","upper_95","pfpr_min","pfpr_p025","pfpr_p975","pfpr_max","within_observed_support","within_central_support","reference_within_observed_support","series"
"map_full_age_1","<1",0,-0.0320369187951591,0.0252543879401472,-0.0815355191578477,0.0174616815675294,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,FALSE,FALSE,TRUE,"map_full"
"map_full_age_1","<1",0.0164865959077473,-0.0320146786386393,0.0252285148412609,-0.0814625677275108,0.0174332104502321,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,FALSE,TRUE,"map_full"
"map_full_age_1","<1",0.5,-0.0313623550566922,0.0244702261304399,-0.0793239982723544,0.0165992881589699,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,FALSE,TRUE,"map_full"
"map_full_age_1","<1",1,-0.030687331502956,0.0236875449496083,-0.0771149196041883,0.0157402565982764,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,FALSE,TRUE,"map_full"
"map_full_age_1","<1",1.5,-0.030011372645911,0.022906994715502,-0.0749090822882949,0.0148863369964729,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,FALSE,TRUE,"map_full"
"map_full_age_1","<1",1.76782403096607,-0.029648746627674,0.0224899956433246,-0.0737291380885901,0.0144316448332422,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",2,-0.0293340029946769,0.0221292213070365,-0.0727072767564685,0.0140392707671147,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",2.5,-0.0286547470583734,0.0213548653402796,-0.0705102831253215,0.0132007890085747,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",3,-0.0279731293461201,0.0205845612796802,-0.0683188694542934,0.0123726107620531,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",3.5,-0.0272886743670367,0.0198189364716313,-0.066133789851434,0.0115564411173606,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",4,-0.0266009066302427,0.0190586100900112,-0.0639557824066647,0.0107539691461792,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",4.5,-0.0259093506448579,0.0183041919822564,-0.0617855669300805,0.00996686564036474,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",5,-0.0252135309200018,0.0175562814033194,-0.0596238424705078,0.00919678063050422,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",5.5,-0.0245129719647941,0.0168154656235636,-0.0574712845869789,0.00844534065739059,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",6,-0.0238071982883545,0.0160823183952465,-0.0553285423430377,0.00771414576632863,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",6.5,-0.0230957343998026,0.0153573982607492,-0.053196234990871,0.00700476619126585,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",7,-0.022378104808258,0.0146412466841569,-0.0510749483092055,0.0063187386926895,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",7.5,-0.0216538340228404,0.0139343859861956,-0.0489652305557837,0.00565756251010297,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",8,-0.0209224465526693,0.0132373170609452,-0.046867587992122,0.00502269488678336,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",8.5,-0.0201834669068645,0.0125505168512325,-0.0447824799352802,0.00441554612155115,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",9,-0.0194364195945456,0.0118744355582504,-0.0427103132887164,0.00383747409962512,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",9.5,-0.0186808291248323,0.011209493559875,-0.0406514365021872,0.0032897782525227,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",10,-0.017916220006844,0.0105560780115019,-0.0386061329093878,0.00277369289569975,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",10.5,-0.0171421167497006,0.00991453910321088,-0.036574613391994,0.00229037989259268,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"map_full_age_1","<1",11,-0.0163580438625217,0.00928518594792861,-0.0345570083204618,0.00184092059541841,0.0164865959077473,1.76782403096607,67.5343293391306,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
