"fit_id","age_band","pfpr_pct","log_hazard_ratio","standard_error","lower_95","upper_95","pfpr_min","pfpr_p025","pfpr_p975","pfpr_max","within_observed_support","within_central_support","reference_within_observed_support","series"
"imputed_dhsmics_age_1","<1",0,-0.0695121411076113,0.0257981292039549,-0.120076474347363,-0.0189478078678598,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,FALSE,FALSE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",0.0164865959077473,-0.0694576431181962,0.0257714528307184,-0.119969690666404,-0.0189455955699881,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,FALSE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",0.5,-0.067859296006546,0.0249896055825009,-0.116838922948248,-0.0188796690648442,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,FALSE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",1,-0.0662061416772999,0.0241825881321085,-0.113604014416233,-0.0188082689383672,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,FALSE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",1.5,-0.0645523583516724,0.0233777675239095,-0.110372782698535,-0.0187319340048098,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,FALSE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",1.76227468221296,-0.063684508258124,0.0229567089825724,-0.108679657863966,-0.018689358652282,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",2,-0.062897626259552,0.0225758302755761,-0.107146253599681,-0.0186489989194228,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",2.5,-0.0612416256308274,0.0217774579547084,-0.103925443222056,-0.0185578080395991,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",3,-0.0595840366953873,0.0209833263173375,-0.100711356277369,-0.0184567171134059,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",3.5,-0.0579245396831203,0.0201941043680701,-0.0975049842445377,-0.0183440951217028,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",4,-0.0562628148239149,0.0194104533309636,-0.0943073033526036,-0.0182183262952263,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",4.5,-0.05459854234766,0.0186330255189703,-0.0911192723648417,-0.0180778123304783,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",5,-0.0529314024842441,0.0178624630883974,-0.0879418301375031,-0.0179209748309852,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",5.5,-0.0512610754635559,0.017099396663286,-0.0847758929235964,-0.0177462580035153,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",6,-0.049587241515484,0.0163444438129223,-0.0816223513888116,-0.0175521316421563,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",6.5,-0.047909580869917,0.0155982073638584,-0.0784820673030794,-0.0173370944367546,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",7,-0.0462277737567437,0.0148612735258444,-0.0753558698673987,-0.0170996776460887,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",7.5,-0.0445415004058526,0.0141342098089836,-0.0722445516314605,-0.0168384491802448,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",8,-0.0428504410471324,0.0134175627072545,-0.0691488639533513,-0.0165520181409135,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",8.5,-0.0411542759104718,0.0127118551213482,-0.0660695119483142,-0.0162390398726294,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",9,-0.0394526852257593,0.0120175834916327,-0.0630071488693594,-0.0158982215821592,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",9.5,-0.0377453492228837,0.0113352146100934,-0.0599623698586667,-0.0155283285871007,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",10,-0.0360319481317336,0.0106651820784627,-0.0569357050055204,-0.0151281912579468,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",10.5,-0.0343121621821976,0.0100078823786652,-0.0539276116443813,-0.0146967127200139,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",11,-0.0325856716041644,0.00936367052143471,-0.0509384658261764,-0.0142328773821523,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",11.5,-0.0308521566275225,0.00873285523986855,-0.0479685528976649,-0.0137357603573802,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",12,-0.0291112974821608,0.00811569369721562,-0.0450180571287034,-0.0132045378356182,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",12.5,-0.0273627743979677,0.00751238568289126,-0.0420870503364346,-0.0126384984595009,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",13,-0.025606267604832,0.00692306727821664,-0.0391754794701367,-0.0120370557395274,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",13.5,-0.0238414573326423,0.00634780398443202,-0.0362831531421291,-0.0113997615231556,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",14,-0.0220680238112873,0.00578658332093701,-0.0334097271203238,-0.0107263205022508,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",14.5,-0.0202856472706555,0.00523930692229461,-0.030554688838353,-0.0100166057029581,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",15,-0.0184940079406357,0.00470578218907102,-0.0277173410312149,-0.00927067485005651,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",15.5,-0.0166927860511165,0.00418571358066278,-0.0248967846692155,-0.00848878743301741,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",16,-0.0148816618319864,0.00367869367814238,-0.0220919014411455,-0.00767142222282738,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",16.5,-0.0130603155131343,0.00318419419154422,-0.019301336128561,-0.00681929489770761,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",17,-0.0112284273244487,0.00270155713787868,-0.0165234793146909,-0.00593337533420646,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",17.5,-0.00938567749581819,0.00222998647161131,-0.0137564509801764,-0.00501490401146003,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",18,-0.00753174625713152,0.00176854050611593,-0.0109980856491187,-0.0040654068651443,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",18.5,-0.00566631383827732,0.00131612552375809,-0.00824591986484318,-0.00308670781171146,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",19,-0.00378906046914421,0.000871491066940709,-0.005497182960348,-0.00208093797794042,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",19.5,-0.00189985651018619,0.000433241475804895,-0.00274900980276378,-0.00105070321760859,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",20,0,0,0,0,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",20.5,0.00190856222387652,0.000429456100342075,0.00106682826720606,0.00275029618054699,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",21,0.00382388006767955,0.000856196345529739,0.00214573523044126,0.00550202490491784,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",21.5,0.00574400343764526,0.0012811376940282,0.00323297355734999,0.00825503331794053,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",22,0.00766698224000977,0.00170504690006201,0.00432509031588822,0.0110088741641313,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",22.5,0.00959086638100926,0.00212854446435153,0.00541891923088027,0.0137628135311383,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",23,0.0115137057668799,0.00255210992552555,0.00651157031284978,0.0165158412209099,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",23.5,0.0134335503038577,0.00297608823359173,0.00760041736601796,0.0192666832416975,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",24,0.0153484498981791,0.00340069695402721,0.00868308386828573,0.0220138159280724,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",24.5,0.01725645445608,0.00382603406848314,0.00975742768185301,0.0247554812303069,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
"imputed_dhsmics_age_1","<1",25,0.0191556138837966,0.00425208616263352,0.0108215250050349,0.0274897027625583,0.0164865959077473,1.76227468221296,65.2061299000762,94.7588284788529,TRUE,TRUE,TRUE,"map_full"
